device_id,timestamp,ax,ay,az,azimuth,pitch,roll,lat,lon,speed
bike_v1,1.76351E+12,1.66158,4.66869,8.65504,-111.2729,-27.9122,10.8673,22.60114,88.43176,0
bike_v1,1.76351E+12,1.10373,4.55856,8.86573,-104.70917,-27.03244,7.09645,22.60114,88.43176,0
bike_v1,1.76351E+12,1.3623,4.86741,8.33182,-107.2179,-29.96515,9.28602,22.60114,88.43176,0
bike_v1,1.76351E+12,1.08218,4.20422,9.81144,-105.26047,-23.07007,6.29415,22.60114,88.43176,0
bike_v1,1.76351E+12,1.0319,4.90333,8.60237,-103.05155,-29.50726,6.84026,22.60114,88.43176,0
bike_v1,1.76351E+12,1.41497,4.36463,9.40682,-109.14063,-24.64679,8.5543,22.60114,88.43176,0
bike_v1,1.76351E+12,1.72861,4.46758,9.11233,-112.66715,-25.71956,10.7414,22.60114,88.43176,0
bike_v1,1.76351E+12,1.60172,4.6256,7.79791,-111.05036,-30.15886,11.60732,22.60114,88.43176,0
bike_v1,1.76351E+12,1.28329,3.73495,9.41879,-109.88511,-21.4505,7.75867,22.60114,88.43176,0
bike_v1,1.76351E+12,1.66397,4.31914,7.27837,-113.19752,-30.04919,12.87756,22.60114,88.43176,0
bike_v1,1.76351E+12,1.61369,3.76368,8.16662,-114.67567,-24.32867,11.17743,22.60114,88.43176,0
bike_v1,1.76351E+12,1.52511,4.14676,8.8777,-111.52123,-24.71919,9.74773,22.60114,88.43176,0
bike_v1,1.76351E+12,1.4437,3.97677,9.06445,-111.12239,-23.42519,9.04955,22.60114,88.43176,0
bike_v1,1.76351E+12,1.2785,5.12599,8.82503,-105.41699,-29.89224,8.24323,22.60114,88.43176,0
bike_v1,1.76351E+12,1.30005,4.82432,9.69891,-106.22034,-26.24326,7.63448,22.60114,88.43176,0
bike_v1,1.76351E+12,1.63763,4.08211,9.53611,-113.07355,-22.87456,9.74435,22.60114,88.43176,0
bike_v1,1.76351E+12,1.26414,4.03662,6.65828,-109.25298,-30.77873,10.75021,22.60114,88.43176,0
bike_v1,1.76351E+12,1.10373,5.01346,7.35259,-104.0983,-33.99208,8.53715,22.60114,88.43176,0
bike_v1,1.76351E+12,1.53468,4.60644,9.02135,-109.86599,-26.71994,9.65455,22.60114,88.43176,0
bike_v1,1.76351E+12,1.34075,4.40773,9.4547,-108.04324,-24.77692,8.07119,22.60114,88.43176,0
bike_v1,1.76351E+12,1.58257,4.37181,8.45632,-111.4795,-26.9381,10.60006,22.60114,88.43176,0
bike_v1,1.76351E+12,1.41018,4.26647,8.81545,-109.58598,-25.54314,9.08846,22.60114,88.43176,0
bike_v1,1.76351E+12,1.72622,4.3359,9.14585,-113.16611,-24.97885,10.68847,22.60114,88.43176,0
bike_v1,1.76351E+12,1.66636,4.44124,9.40442,-111.94468,-24.93877,10.04792,22.60114,88.43176,0
bike_v1,1.76351E+12,1.78368,4.97036,8.57124,-111.67045,-29.58469,11.75551,22.60114,88.43176,0
bike_v1,1.76351E+12,1.45089,4.82192,8.24563,-108.43453,-29.93924,9.97951,22.60114,88.43176,0
bike_v1,1.76351E+12,1.6113,5.0781,9.65342,-109.06274,-27.42314,9.47615,22.60114,88.43176,0
bike_v1,1.76351E+12,1.47483,4.52025,9.06445,-109.42425,-26.20673,9.24131,22.60114,88.43176,0
bike_v1,1.76351E+12,1.652,5.08768,8.18099,-110.00007,-31.36592,11.4163,22.60114,88.43176,0
bike_v1,1.76351E+12,1.20189,4.93206,7.9703,-105.24638,-31.46191,8.57537,22.60114,88.43176,0
bike_v1,1.76351E+12,1.49877,4.86741,8.04452,-108.94554,-30.74521,10.55375,22.60114,88.43176,0
bike_v1,1.76351E+12,1.22583,4.55856,7.4747,-106.70139,-31.04062,9.31346,22.60114,88.43176,0
bike_v1,1.76351E+12,1.21386,4.34787,8.42998,-106.85582,-27.04419,8.19388,22.60114,88.43176,0
bike_v1,1.76351E+12,1.39343,4.18746,9.24401,-109.55814,-24.12909,8.57212,22.60114,88.43176,0
bike_v1,1.76351E+12,1.14443,4.46758,9.25838,-105.39583,-25.58975,7.04659,22.60114,88.43176,0
bike_v1,1.76351E+12,1.04866,4.7477,9.10275,-103.49163,-27.39052,6.57165,22.60114,88.43176,0
